Date,Likes,Retweets,Replies,Quotes,Engagement,Has_Media,Text,URL
"2026-02-08",21,3,1,0,25,false,"I worked on the landing page today.
The mobile responsiveness is still a bit off, so I’ll fix that tomorrow.
I also need to tweak the MVP, so I’ll work on that too.

https://t.co/5sNvZ50xh6","https://x.com/muse_jp_sol/status/2020324297466863881"
"2026-02-08",25,1,1,0,27,false,"ちなみに当たり前ですがシャワーは冷水しか出ません。普通に寒いです。
コンロは使えません
水道水の温水モードでコーヒーを飲んでいます
バナナとコーヒーとタバコがあれば生きていけることが発覚したアメリカ旅。

くだらないことを日本語ならいいだろと思って呟いてるんですすみません","https://x.com/muse_jp_sol/status/2020349699623195090"
"2026-02-08",5,1,0,0,6,false,"pls check this out!! https://t.co/GKUyME6r1f","https://x.com/muse_jp_sol/status/2020358543115972648"
"2026-02-08",7,0,0,0,7,false,"🤣🤣🤣🤣🤣 https://t.co/e7Kk0iHO6y","https://x.com/muse_jp_sol/status/2020380844125483136"
"2026-02-08",6,0,0,0,6,false,"Got a new idea https://t.co/vdqT8YOgD0","https://x.com/muse_jp_sol/status/2020388537145893353"
"2026-02-08",8,0,0,0,8,false,"Goat https://t.co/MyMtG5LFEV","https://x.com/muse_jp_sol/status/2020388748421435752"
"2026-02-08",47,18,1,0,66,false,"Axisについて、アイデアが降ってきました。

予測市場のポジションって、要はバイナリーオプションですよね。 
だったら個別のコントラクトにちまちま賭けるんじゃなくて、それらを束ねてETFにしちゃえばいいんじゃないか？

例えば大谷翔平MVPファンドとかはどうでしょう。 https://t.co/RdSB3jGV00","https://x.com/muse_jp_sol/status/2020390666476613907"
"2026-02-08",27,1,4,1,32,true,"Gm
Dev is cooking 🍳 

I don’t have any plates, so I’m just eating straight out of the frying pan lol https://t.co/V1E8zp11xp","https://x.com/muse_jp_sol/status/2020536161173946417"
"2026-02-08",8,0,1,0,9,false,"🍣🇯🇵 https://t.co/2TSL2FcLYo","https://x.com/muse_jp_sol/status/2020552025952686354"
"2026-02-08",6,0,1,0,7,false,"JUST IMAGINE
PREDICTION &lt;&gt; ETF https://t.co/KUPpC4Ioib","https://x.com/muse_jp_sol/status/2020574778076393622"
"2026-02-08",15,1,1,0,17,false,"Your idea (strategy) Your ETF
ETF-ize everything. https://t.co/UVSoryvavM","https://x.com/muse_jp_sol/status/2020580509043318974"
"2026-02-08",6,0,0,0,6,false,"Live now https://t.co/ovaLY07aIc","https://x.com/muse_jp_sol/status/2020592728057459169"
"2026-02-08",8,0,2,0,10,true,".@RemoraMarkets 

How about creating ETFs for gold and silver assets? https://t.co/LXkupXkLOx","https://x.com/muse_jp_sol/status/2020593450618658828"
"2026-02-08",10,0,1,0,11,true,"Let’s Super Bowl watch party! At @mtndao https://t.co/2F1UFvz00m","https://x.com/muse_jp_sol/status/2020629941717713101"
"2026-02-09",12,2,1,0,15,true,"＋prediction ETF
@Axis_pizza https://t.co/cbQUT3hbFK https://t.co/H4aivwRD2r","https://x.com/muse_jp_sol/status/2020753947347009971"
"2026-02-09",21,1,4,0,26,true,"Gmgm
SKR season 📱 https://t.co/rJXOUcNC0v","https://x.com/muse_jp_sol/status/2020933646883111114"
"2026-02-09",24,6,0,1,30,false,"大切なご報告。

Axisの思想であるETFの民主化を加速させるため、MVPを全ユーザーへ同時開放することを決定しました。

「早くからWLに登録した意味は？」と思われるかもしれません。 https://t.co/DNwglafPzi","https://x.com/muse_jp_sol/status/2020952680194347362"
"2026-02-09",13,1,0,0,14,true,"📱📱📱 https://t.co/c2y0fa3JKm","https://x.com/muse_jp_sol/status/2020961362541936979"
"2026-02-09",15,2,0,0,17,false,"現在時間を要しているのは主にMVPの開発ではなくティザーの制作です！

チームとの打ち合わせが制作にあってまだ必��です。

UIはもちろんこれからユーザーのヒアリングを経て改善していくつもりですのでUIを洗練させるために遅らせているのではないので安心してください！順調に開発を進めています。 https://t.co/hJNrpEN3y2","https://x.com/muse_jp_sol/status/2020980775106248818"
"2026-02-09",7,0,0,0,7,false,"seeeeekeeerrrrr https://t.co/PLqYwASSjH","https://x.com/muse_jp_sol/status/2021000867965698525"
"2026-02-10",7,1,0,1,8,false,"As a Japanese, I chose a manga PFP. 
It’s part of my path to becoming the strongest.","https://x.com/muse_jp_sol/status/2021068849689526769"
"2026-02-10",10,0,1,0,11,true,"Gn https://t.co/RMThN8W5j7","https://x.com/muse_jp_sol/status/2021075966471307539"
"2026-02-10",7,0,2,0,9,true,"Well… https://t.co/jfoTumzmwz","https://x.com/muse_jp_sol/status/2021076705369309521"
"2026-02-10",4,0,0,0,4,true,"i can not (devnet) https://t.co/Tdkr1YQUJT","https://x.com/muse_jp_sol/status/2021091909683511510"
"2026-02-10",25,3,1,1,29,true,"ETF token..? https://t.co/mmT5A3GU4c","https://x.com/muse_jp_sol/status/2021099340320911774"
"2026-02-10",11,0,1,1,12,false,"I NEED @solanamobile RIGHT NOW","https://x.com/muse_jp_sol/status/2021118469710938137"
"2026-02-10",6,0,0,0,6,false,"Lfggggggggggggg
Debt finals is commmmmmming :)
🔥🔥🔥🔥🔥 https://t.co/NZcTOPzhQZ","https://x.com/muse_jp_sol/status/2021277380321607993"
"2026-02-10",10,0,2,0,12,false,"🔬 https://t.co/vZPtGMDEFG","https://x.com/muse_jp_sol/status/2021292867818553702"
"2026-02-10",108,11,16,4,135,true,"I reached out to the @somemobiledev and @solanamobile team asking if we could buy a Seeker for developing Axis — and they gave it to us for free.

100% discount.

This is why we build on @solana.

SKR season at @mtndao https://t.co/fQUTZ1b4GZ","https://x.com/muse_jp_sol/status/2021340919824519554"
"2026-02-11",28,7,3,1,38,true,"I’m working on revising our pitch deck while developing the product in parallel in order to apply for the mtnDAO Demo Day. https://t.co/HLEMqhMiVB","https://x.com/muse_jp_sol/status/2021392041389982091"
"2026-02-11",9,0,1,1,10,false,".@wdotsol 
I forgot to take a photo, but I’m really glad we got to talk a bit about AMMs!
It’s still pretty rough around the edges, but I’d be really happy if you could keep supporting us as we keep building!","https://x.com/muse_jp_sol/status/2021422642696470848"
"2026-02-11",8,3,0,0,11,false,"In Japan, students take the initiative to organize their own study groups.

That’s amazing.
it really shows how diligent they are.

I’m really looking forward to meeting more builders and connecting with everyone. https://t.co/IuJEmDZieX","https://x.com/muse_jp_sol/status/2021423935116750860"
"2026-02-11",10,0,0,1,10,false,"残酷ですがこの世界に自由などはなく、全ては地位、富、性、知などのあらゆる物で成されてる競争の上に成り立つ虚構なのです。
そしてそれを認識してる自分もまたその虚構の中で生きる一つの生物にしかすぎないのです。","https://x.com/muse_jp_sol/status/2021460642985910523"
"2026-02-11",14,0,1,0,15,false,"While everyone’s partying in Hong Kong, I’m in the mountains building like my life depends on it.","https://x.com/muse_jp_sol/status/2021475424593904117"
"2026-02-11",7,0,0,0,7,false,"加藤さんの強みは音楽センス
改めて@JupiterExchange teamのみなさまありがとうございました！ https://t.co/b5o4mnswK7","https://x.com/muse_jp_sol/status/2021638738657562652"
"2026-02-11",20,0,1,0,21,true,"Gmaxis https://t.co/cH2EJHjABR","https://x.com/muse_jp_sol/status/2021660928241283094"
"2026-02-11",25,4,0,0,29,true,"Just Say $maxis https://t.co/RSV9ZDmIYl https://t.co/H9JJ9jv0Sk","https://x.com/muse_jp_sol/status/2021679980820701437"
"2026-02-11",10,0,2,0,12,true,"Submitted!!!!!!!!! https://t.co/MJrCAhyzuc https://t.co/tpBLhLnc2C","https://x.com/muse_jp_sol/status/2021712433191035156"
"2026-02-12",41,9,4,2,54,false,"Thank you all for always supporting me.

Because of you, I’m in a much better place mentally compared to when my bank balance was less than one dollar. I truly appreciate it.

I’ll keep working hard so your support never goes to waste.

Let me share something small.

The","https://x.com/muse_jp_sol/status/2021756593189400593"
"2026-02-12",45,13,6,2,64,false,"みなさんいつも応援ありがとうございます。

皆様のおかげで口座残高が1ドルにも満たなかった時と比べてだいぶ精神的に安定しています。
本当にありがとうと伝えたいです。

無駄にならないように努力します。

また一つ小話を https://t.co/b7frj4FHqV","https://x.com/muse_jp_sol/status/2021757067313524999"
"2026-02-12",15,0,0,0,15,false,"Great work https://t.co/C6JaJFuAhc","https://x.com/muse_jp_sol/status/2021773851366179238"
"2026-02-12",21,1,0,0,22,true,"KEEP BUILDING https://t.co/XuSdFkMqUa","https://x.com/muse_jp_sol/status/2021777231505457182"
"2026-02-12",19,0,1,0,20,false,"I luv this vibe and technology https://t.co/IDNWAWuHUy","https://x.com/muse_jp_sol/status/2021810022469317085"
"2026-02-12",1,0,0,1,1,false,"y2k never die","https://x.com/muse_jp_sol/status/2021810097434013768"
"2026-02-12",16,0,2,0,18,true,"Gn https://t.co/UdBtDMizCZ","https://x.com/muse_jp_sol/status/2021852736862793981"
"2026-02-12",10,1,2,0,13,false,"I’m standing there https://t.co/dIGXemhRYJ","https://x.com/muse_jp_sol/status/2021961956123660358"
"2026-02-12",18,1,4,0,23,true,"Gm https://t.co/5MmOeGZKeT","https://x.com/muse_jp_sol/status/2021979079482974286"
"2026-02-12",12,0,3,1,15,false,"🤍 https://t.co/41TuDrXrBT","https://x.com/muse_jp_sol/status/2021997349187530943"
"2026-02-12",18,3,1,0,22,false,"The wait is over.

The countdown begins now. https://t.co/kWmFmieja9","https://x.com/muse_jp_sol/status/2022016227636621591"
"2026-02-12",2,0,0,0,2,false,"🏔️🏔️🏔️ https://t.co/AnOUrhF2KX","https://x.com/muse_jp_sol/status/2022041957225443708"
"2026-02-12",5,0,0,0,5,false,"True https://t.co/64scdydyjk","https://x.com/muse_jp_sol/status/2022052263393734950"
"2026-02-12",52,4,5,1,61,true,"I woke up to the worst way to start the day — a rejection notice from an accelerator.

But I’m not quitting. I’m not breaking.

I’ll keep cooking nonstop at @mtndao today.

I’ll never give up until we deliver something truly great.

I’m unstoppable. I’m immortal. https://t.co/mZ0QBdq0YZ","https://x.com/muse_jp_sol/status/2022091295393820883"
"2026-02-13",11,0,0,0,11,false,"Launch Eve https://t.co/8pUg9qlumL","https://x.com/muse_jp_sol/status/2022156281776398622"
"2026-02-13",28,4,1,1,33,true,"New Card UI is here @Axis_pizza 
Honestly, Luv it. https://t.co/BRWtcmtDen","https://x.com/muse_jp_sol/status/2022188941877858454"
"2026-02-13",9,0,0,0,9,false,"👀 https://t.co/EQ1vL3890x","https://x.com/muse_jp_sol/status/2022211241973068137"
"2026-02-13",37,8,0,0,45,false,"【MVPローンチに関するご報告】

あと12時間後に予定していたMVPの公開ですが、アテンションを最大化するため、戦略的に時間を変更する決断をしました！新しい公開日時は

US山岳部時間の月曜朝10時（日本時間 火曜深夜2時）

アメリカ全土が一番アクティブになる最高のタイミングでドロップします。 https://t.co/2r8ZEz5aoy","https://x.com/muse_jp_sol/status/2022356535868035351"
"2026-02-13",24,1,9,1,34,false,"🚨 SCAM ALERT for Crypto Founders 🚨

I just encountered a highly sophisticated fake VC scam and want to warn the community. 
A guy claiming to be ""Brian Dobberman,"" Co-founder of ""Shade3 Fund"" (https://t.co/C4RkiLgsIT), reached out for a pitch call. It is 100% a SCAM.

Here is","https://x.com/muse_jp_sol/status/2022426878112628816"
"2026-02-14",10,0,0,0,10,false,"I’m here https://t.co/q148Ghreos","https://x.com/muse_jp_sol/status/2022474594196849012"
"2026-02-14",30,5,3,2,38,false,"https://t.co/uxiyJK45U2","https://x.com/muse_jp_sol/status/2022525355354120317"
"2026-02-14",17,2,1,0,20,false,"This is my REAL story https://t.co/1aTC16rYPe","https://x.com/muse_jp_sol/status/2022525795730887082"
"2026-02-14",17,1,2,1,20,true,"Gm https://t.co/5TJ2XOOs2F","https://x.com/muse_jp_sol/status/2022718302330691683"
"2026-02-14",12,0,0,0,12,false,"CAVE SUPER CYCLE https://t.co/Hw2ab4i0Tb","https://x.com/muse_jp_sol/status/2022775350338687250"
"2026-02-14",33,0,3,0,36,true,"Happy Valentine’s Day https://t.co/yzSM67PGDf","https://x.com/muse_jp_sol/status/2022797624630190525"
"2026-02-15",14,3,0,0,17,false,"Done it all https://t.co/bd49evVrAw","https://x.com/muse_jp_sol/status/2022826589390520830"
"2026-02-15",6,0,0,0,6,true,"My ai is stupid
I wanna buy Mac mini… https://t.co/Kxsj3RUysr","https://x.com/muse_jp_sol/status/2022850867997659362"
"2026-02-15",15,0,5,0,20,true,"Gn
Here is my room https://t.co/DhJcGLvVQW","https://x.com/muse_jp_sol/status/2022855118031393164"
"2026-02-15",23,3,2,0,28,false,"STAY TUNE https://t.co/eqii5SFDiz","https://x.com/muse_jp_sol/status/2022895061294551546"
"2026-02-15",27,5,2,0,34,false,"One team🤝 https://t.co/kcL5qy7A8p","https://x.com/muse_jp_sol/status/2023011989111570481"
"2026-02-15",28,0,7,0,35,true,"Gm https://t.co/9ZjH9VZzLD","https://x.com/muse_jp_sol/status/2023049263098564758"
"2026-02-15",4,0,0,0,4,false,"アメリカでは店内でJigsawが流れます。
住みたいです。最高です。","https://x.com/muse_jp_sol/status/2023120875642630456"
"2026-02-15",34,9,0,0,43,false,"https://t.co/jdlcV1wILE","https://x.com/muse_jp_sol/status/2023137003857179122"
"2026-02-16",3,0,0,0,3,false,"みんながMac mini売り出したら買おーっと","https://x.com/muse_jp_sol/status/2023212626092888514"
"2026-02-16",47,11,3,1,61,true,"Looks like I’ll be continuously working on revisions right up until the 10:00 launch tomorrow!

I’m staying focused and pushing through without sleep.
Can’t wait for you to see the app!!!
stay tuned! https://t.co/lzjpD0YouH","https://x.com/muse_jp_sol/status/2023240375167529026"
"2026-02-16",27,7,2,1,36,false,"Jupiter Verified 
MVP soon https://t.co/mOAEGx86os","https://x.com/muse_jp_sol/status/2023290689694605584"
"2026-02-16",16,0,0,0,16,false,"Work with legends https://t.co/DGGXAyqqNs","https://x.com/muse_jp_sol/status/2023400073233834231"
"2026-02-16",18,5,1,0,24,false,"From now 2h 34min https://t.co/n4BQZlRNRu","https://x.com/muse_jp_sol/status/2023403703911477356"
"2026-02-16",16,2,0,0,18,false,"AMAやります！！！！！質問用意しといてください！！
後1時間！！！！！ https://t.co/BVp6Vzx1vc","https://x.com/muse_jp_sol/status/2023429951396151318"
"2026-02-16",35,13,16,0,64,false,"I left behind 13 years of music and even music university to dedicate all my time and effort to this project.

There are still bugs and things to improve, but this MVP is our first test flight. 
We’re going to build and refine it together with the community.

Huge thanks to https://t.co/FWdJGMhffn","https://x.com/muse_jp_sol/status/2023445329568575766"
"2026-02-16",12,0,2,0,14,false,"gui...... im so happy now https://t.co/uc0dcBIUNu","https://x.com/muse_jp_sol/status/2023445930360627662"
"2026-02-16",22,6,1,0,29,true,"If you run into any issues or find a bug, feel free to reach out here with a message and a screenshot! 
We’re constantly building and improving based on your feedback, so thanks for your support!
$maxis https://t.co/Os3vC45CoN","https://x.com/muse_jp_sol/status/2023472735020872026"
"2026-02-16",7,0,1,0,8,false,"So i made it
https://t.co/f0dfhk5TWf https://t.co/GfvrBQjd4D","https://x.com/muse_jp_sol/status/2023489672677388587"
"2026-02-16",16,1,2,1,19,true,"Hey everyone! Just deployed a quick fix for the leaderboard crash issue. 🛠️
It should be loading correctly now for everyone. 
Please give it a try and let me know if it works on your end! Thanks for the heads up.
https://t.co/JWTYPFQGrB https://t.co/aMfrV1imxl","https://x.com/muse_jp_sol/status/2023495109111890029"
"2026-02-16",29,0,4,0,33,true,"Honestly, my body is at its absolute limit 😭 https://t.co/u8GH6kccvQ","https://x.com/muse_jp_sol/status/2023498408288547201"
"2026-02-16",22,0,0,0,22,true,"I’m dead tired. At @mtndao https://t.co/1urWIGhKfe","https://x.com/muse_jp_sol/status/2023517885407391772"
"2026-02-16",14,1,1,0,16,false,"Just pushed a fix for Phantom wallet! 👻 
It was conflicting with the legacy adapter, so I updated it to use the new standard. It should connect smoothly now.
let me know if you still see issues!","https://x.com/muse_jp_sol/status/2023521060478713885"
"2026-02-17",13,1,0,0,14,false,"mtnETF
@mtndao https://t.co/9gPv5kJFai","https://x.com/muse_jp_sol/status/2023550778699640921"
"2026-02-17",10,0,0,0,10,false,"Congrats!!!! https://t.co/eROZXGOuoZ","https://x.com/muse_jp_sol/status/2023552744070807846"
"2026-02-17",29,6,2,0,37,true,"We’re shipping the MVP even though it’s unfinished and yeah, that means exposing a lot of bugs.

Feedback is painful for founders. It hits your ego. It’s tough.
But the community points everything out, and then we just keep improving. Relentlessly.

This is what real build in https://t.co/f7RuI3KME3","https://x.com/muse_jp_sol/status/2023573357892108694"
"2026-02-17",9,1,0,0,10,false,"ありがとうございます！！！頑張ってゆきます！！！！！ https://t.co/1XNujUHBEE","https://x.com/muse_jp_sol/status/2023585973301653681"
"2026-02-17",3,0,1,0,4,false,"Gooooood I wanna go there https://t.co/tMeJ2BRUU2","https://x.com/muse_jp_sol/status/2023798803481161913"
"2026-02-17",13,7,5,0,25,false,"Over 170 users in the first 24 hours! 🚀 
This is just the beginning. Let's build more ETFs and make this vision a reality together with the community! https://t.co/FWdJGMgHpP","https://x.com/muse_jp_sol/status/2023808198528860268"
"2026-02-17",6,1,0,0,7,false,"Create ETF NOW! →https://t.co/JWTYPFQ8C3","https://x.com/muse_jp_sol/status/2023808282725343665"
"2026-02-17",22,0,6,0,28,true,"Gm https://t.co/q93cxrgjlm","https://x.com/muse_jp_sol/status/2023819918056321189"
"2026-02-17",16,1,0,0,17,false,"See u at @mtndao https://t.co/9xbtWipLGf","https://x.com/muse_jp_sol/status/2023870718560346334"
"2026-02-18",17,1,0,0,18,false,"I’m building this
On chain ETFs @Axis_pizza https://t.co/RfHcZjw9kA","https://x.com/muse_jp_sol/status/2023910877393809761"
"2026-02-18",34,5,1,1,40,false,"We will allocate all of the fees toward development.
We will not miss this extension opportunity and will use it to fundamentally and meaningfully improve the product. https://t.co/yaAJ1h2JNz","https://x.com/muse_jp_sol/status/2023949857288053083"
"2026-02-18",23,2,1,0,26,false,"I’m here https://t.co/d6tk6O3syN","https://x.com/muse_jp_sol/status/2024198310362505220"
"2026-02-18",66,13,8,1,87,false,"Hey mom
I did it https://t.co/AfqMWiOZwB","https://x.com/muse_jp_sol/status/2024203480207151216"
"2026-02-18",21,0,3,0,24,true,"Gmaxis 🥶 https://t.co/NJ9WRK3RWl","https://x.com/muse_jp_sol/status/2024217494911938598"
"2026-02-18",21,0,3,0,24,false,"WORK IN PUBLIC!
EVERYTHING! https://t.co/PK0Ci11KUv","https://x.com/muse_jp_sol/status/2024223661956485391"
"2026-02-18",47,6,5,1,58,false,"Looking for a builder to join the Axis core team. 

We are solving the hardest problems in DeFi: 
LVR, MEV internalization, and Auction-based AMMs. The MVP is live. Users are growing. Now we need to scale.

If you want to ship code that actually moves markets, slide into my DMs.","https://x.com/muse_jp_sol/status/2024244334607159422"
"2026-02-19",24,0,0,0,24,true,"Gn https://t.co/dkWYO95zTD","https://x.com/muse_jp_sol/status/2024307659474948563"
"2026-02-19",26,2,2,0,30,false,"im bullish for ETF SZN https://t.co/m0joQz4gbl","https://x.com/muse_jp_sol/status/2024337345928167900"
"2026-02-19",83,9,8,3,100,true,"？？？？？？？？？？？ https://t.co/mHYh57pgqj","https://x.com/muse_jp_sol/status/2024482523322155214"
"2026-02-19",126,24,11,8,161,true,"Wait… 
What????? https://t.co/zjE3qUSEkY","https://x.com/muse_jp_sol/status/2024546490459574419"
"2026-02-19",82,10,6,0,98,true,"Legends are born at @mtndao.

Before I came to mtnDAO, I was genuinely broke.
After booking a hotel, buying flights, and thinking about a month of living expenses, I knew that when I returned to Japan I’d be at zero — maybe even negative.
But I still came. Because I knew this https://t.co/Pc0wPYa4b2","https://x.com/muse_jp_sol/status/2024573375763664957"
"2026-02-20",56,16,2,6,74,true,"We heard your requests, so we're currently building an ETF list page! 
We're working hard to track and share ETF performance with real mainnet prices very SOON.

Thanks again for creating so many ETFs! 
We'll keep shipping! 🚀 https://t.co/QJBFFD0BtF","https://x.com/muse_jp_sol/status/2024642257601839578"
"2026-02-20",9,1,0,0,10,false,"Lmao https://t.co/FvN3WSy093","https://x.com/muse_jp_sol/status/2024742472447094865"
"2026-02-20",22,5,0,0,27,false,"Okay, let’s go https://t.co/BNzGuAhsVG","https://x.com/muse_jp_sol/status/2024815589584511153"
"2026-02-20",33,3,5,0,41,false,"Gmaxis
Thinking about an Ambassador Program for Axis. 
The feedback I got was solid, and I think it’s a great move.

I’m currently weighing how to structure the incentives carefully, but in the meantime, I’d love to know who’s interested in being an ambassador (purely to support","https://x.com/muse_jp_sol/status/2024895536411934736"
"2026-02-20",43,4,1,0,48,true,"$maxis
BUILD BUILD BUILD https://t.co/KCkCfuuzU1","https://x.com/muse_jp_sol/status/2024896484374954022"
"2026-02-20",8,1,0,0,9,false,"See u at mtn! https://t.co/LR0jk2edP7","https://x.com/muse_jp_sol/status/2024921337266143399"
"2026-02-20",21,3,0,0,24,false,"JOIN OUR INNER CIRCLE https://t.co/3K8NFb2KLw","https://x.com/muse_jp_sol/status/2024921800581546325"
"2026-02-20",13,0,0,0,13,false,"See u at mtn https://t.co/tw3OYT4noz","https://x.com/muse_jp_sol/status/2024944483868312001"
"2026-02-20",34,12,2,0,48,false,"仲間が頑張ってます。
学生主導でハッカソンを財団と企画して、現在サポートとして5ドルのスポンサーを募集しているらしいです。

僕もいつも助かってる仲間なのでどうか応援のほど宜しく頼みます。
@sol_hack3rs https://t.co/18xXJF6OFt","https://x.com/muse_jp_sol/status/2024982826873921772"
"2026-02-21",29,5,1,0,35,false,"あーもう最高のユースケースです。 https://t.co/BK9imq82rn","https://x.com/muse_jp_sol/status/2025006924815618524"
"2026-02-21",31,3,0,0,34,true,"Streaming now
long time no see
$maxis https://t.co/ZGG78TiBKc","https://x.com/muse_jp_sol/status/2025012603538604518"
"2026-02-21",30,0,2,0,32,false,"正直にいうと１日でも早く日本帰りたいｗ
疲れた！熱出たし！","https://x.com/muse_jp_sol/status/2025049470615048385"
"2026-02-21",36,0,4,0,40,true,"Gmtn https://t.co/gBEKZOTirG","https://x.com/muse_jp_sol/status/2025274983774056482"
"2026-02-21",31,0,1,0,32,true,"Holy…. https://t.co/ifsx1m51pT","https://x.com/muse_jp_sol/status/2025296550973337989"
"2026-02-21",40,3,4,0,47,true,"I ate ETF at the top of the mountain https://t.co/tt3aEaCj3g","https://x.com/muse_jp_sol/status/2025309052838846596"
"2026-02-21",34,10,2,1,46,false,". @mert

Creator ETF, our Japanese MVP user try to launch ETF inspired by your post.

Why don't you show up what real ""mert ETF is"". Give it a try please👇
https://t.co/JWTYPFQ8C3 https://t.co/WFYXJX1xjF","https://x.com/muse_jp_sol/status/2025309183826940196"
"2026-02-22",6,0,0,0,6,false,"普通にCfでagent 動くじゃん","https://x.com/muse_jp_sol/status/2025416013886763299"
"2026-02-22",24,9,1,0,34,false,"第二弾日本語スペース！ 急遽明日のお昼に開催します！  日本時間で23日月曜日��13時です！お見逃しなく！！ https://t.co/86RIx3rTqp","https://x.com/muse_jp_sol/status/2025439531508355503"
"2026-02-22",35,6,1,1,42,false,"これが一週間で起きているのでアメリカパワーは存在すると思っています()
いまだに僕も錯乱している https://t.co/DdPywtuFjx","https://x.com/muse_jp_sol/status/2025449465772212370"
"2026-02-22",8,0,0,0,8,false,"���早起きできたから朝ラジオで聴いてます！
面白い！笑 https://t.co/DMLyhqmAO0","https://x.com/muse_jp_sol/status/2025556571036778914"
"2026-02-22",23,0,2,0,25,false,"◢ ▊▊▊◤
◥ ▊▊▊◣
◢ ▊▊▊◤ https://t.co/OYCnnLNGP1","https://x.com/muse_jp_sol/status/2025619858235519247"
"2026-02-22",12,2,2,0,16,false,"LFG https://t.co/tUy9lJ0DPZ","https://x.com/muse_jp_sol/status/2025642839997284375"
"2026-02-22",14,0,1,0,15,false,"スポーツしたい
ジム行きたい
運動して精神強化したい。","https://x.com/muse_jp_sol/status/2025708513184686310"
"2026-02-23",8,0,2,0,10,false,"Test https://t.co/JXKi7vuquK","https://x.com/muse_jp_sol/status/2025728768967680388"
"2026-02-23",13,0,1,0,14,true,"Bro https://t.co/UHfmW15sty https://t.co/CXfqOJOGDF","https://x.com/muse_jp_sol/status/2025773148923146307"
"2026-02-23",55,18,3,4,76,true,"Thanks @mtndao https://t.co/i4DUTqtClt","https://x.com/muse_jp_sol/status/2025814133006795015"
"2026-02-23",21,4,3,0,28,false,"Hey mom i did it from SLC https://t.co/sEZPmKT4QI","https://x.com/muse_jp_sol/status/2026018272609812991"
"2026-02-23",66,26,1,7,93,false,".@Axis_pizza  のMVPの触り方を日本語で解説します！🍕

リリースから1週間で250ユーザー＆180 ETF作成と大反響ですが、「実際にどうやって使うの？」という方向けに解説動画を撮りました🎥

1本の動画だと長くなってしまうので、3本立てでスレッドにまとめています👇 
1️⃣ ユーザー登録（下準備編）","https://x.com/muse_jp_sol/status/2026025714362036312"
"2026-02-23",8,0,1,0,9,false,"2️⃣ ETFの作り方 🛠️
ここがAxisのメイン機能です！
Tinderライクなスワイプ操作を使って、直感的に好きな銘柄を選び、自分だけのオンチェーンETFを作成する手順を解説しています。 
スマホから遊び感覚でサクサク作れるので、ぜひお気に入りの構成を組んでみてください📱✨

https://t.co/mAS8UX1d38","https://x.com/muse_jp_sol/status/2026025718053040316"
"2026-02-23",10,0,1,0,11,false,"1️⃣ ユーザー登録（下準備編）
まずはここから！ウォレットを接続して、Axisを使い始めるための初期設定の流れを解説しています。 
サクッと1〜2分で終わるので、まずはサクッと準備を整えましょう🔥

https://t.co/X9f9Fb2VSn","https://x.com/muse_jp_sol/status/2026025716467613806"
"2026-02-23",10,0,0,0,10,false,"アプリはこちらから👇 

https://t.co/JWTYPFQGrB

わからないことがあれば、このスレッドに気軽にリプライしてください！

$maxis","https://x.com/muse_jp_sol/status/2026025722985550245"
"2026-02-23",9,0,1,0,10,false,"3️⃣ ETFへの投資方法 💰

他のユーザーが作った優秀なETFや、自分で作ったETFに実際に投資する手順です。 
ワンタップで複数のトークンに分散投資できるAxisの強みを、ぜひオンチェーンで体験してみてください！

https://t.co/PGidiroQZA","https://x.com/muse_jp_sol/status/2026025720879972637"
"2026-02-23",23,3,1,0,27,true,"https://t.co/yuBLdM72OV https://t.co/tE8AZCVZWC","https://x.com/muse_jp_sol/status/2026028815273570378"
"2026-02-24",12,1,1,0,14,true,"Okay https://t.co/qbaw0cp320","https://x.com/muse_jp_sol/status/2026108110482674044"
"2026-02-24",28,0,4,0,32,true,"This is pizza https://t.co/7HZFqNUu1O","https://x.com/muse_jp_sol/status/2026108414636806467"
"2026-02-24",19,0,1,0,20,false,"Wait https://t.co/Iwq1e1v3qh","https://x.com/muse_jp_sol/status/2026130204159332784"
"2026-02-24",12,2,1,0,15,true,"Me: https://t.co/R3mcXQTinu https://t.co/bmq7lse2dc","https://x.com/muse_jp_sol/status/2026336840027173123"
"2026-02-24",32,13,3,0,48,false,"Over 280 ETFs have been created! 🎉 
We were just at 180 last weekend. 
That’s +100 new funds and a massive 1.5x growth in just a few days! 
LFG
$maxis","https://x.com/muse_jp_sol/status/2026366251870937356"
"2026-02-24",53,22,3,1,78,true,"- New Update on Axis -

You can now filter ETFs by specific stock tickers! 

Want to find all ETFs containing $SOL or $JUP? 
Just type the ticker and find your perfect match instantly.

Search, swipe, and invest. → https://t.co/JWTYPFQGrB

$maxis https://t.co/yg6kVtAwLh","https://x.com/muse_jp_sol/status/2026413436163498203"
"2026-02-24",34,4,2,2,40,true,"←Market vs Real Builder at @mtndao → https://t.co/YuVMJEg8UY","https://x.com/muse_jp_sol/status/2026420234077487441"
"2026-02-24",127,32,15,5,174,true,"I heard from @GuiBibeau , you are making an ETF right? That's cool.

Hearing this directly from @vibhu today was absolutely surreal! 

Best motivation ever. DemoDay is tomorrow!

Let's make it happen! 🔥🚀 

Thanks @mtndao https://t.co/nW5nwM7qyO","https://x.com/muse_jp_sol/status/2026429355333956042"
